Restaurant_id,Name,Country,City,Rating,Rating_count,Cuisine,Cuisine.1
514223,Shero Home Food - Chettinad,India,"Perambur,Chennai",4.1,20+ ratings,"South Indian,Chettinad","South Indian,Chettinad"
337564,CHOPRA CHICKEN,India,"East Chd,Chandigarh",,Too Few Ratings,Indian,Indian
110328,Hotel Patlacha wada,India,Kolhapur,3.6,20+ ratings,"Maharashtrian,Indian","Maharashtrian,Indian"
436502,MOMO BURGER JOINT,India,"Marathahalli,Bangalore",,Too Few Ratings,"Chinese,Fast Food","Chinese,Fast Food"
407904,Mris Cup Cake,India,"Kadugodi,Bangalore",,Too Few Ratings,Desserts,Desserts
293864,God s Own Kitchen - 100% Veg Food,India,"Vashi,Mumbai",,Too Few Ratings,"Indian,Beverages","Indian,Beverages"
34715,Kok Pa Chinese,India,"Shivaji Nagar,Pune",4.0,100+ ratings,"Chinese,Asian","Chinese,Asian"
516650,Piece of Cake,India,"Indira Nagar,Lucknow",,Too Few Ratings,"Bakery,Snacks","Bakery,Snacks"
369513,Green Beach restaurant,India,Sikar,4.2,20+ ratings,"Fast Food,North Indian","Fast Food,North Indian"
562375,shah shawarma,India,"Mehdipatnam,Hyderabad",,Too Few Ratings,Arabian,Arabian
519483,3Kaal Tiffins LLP,India,Aurangabad,,Too Few Ratings,"Desserts,Ice Cream","Desserts,Ice Cream"
437711,Gobblers Rolls & Bowls,India,"Viman Nagar,Pune",,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
82296,Sandy's Tiny & Tasty,India,"Indira Nagar,Lucknow",4.2,50+ ratings,"North Indian,Chinese","North Indian,Chinese"
436158,Rajasthani Rasoi,India,"Old Gurgaon (Zone 6),Gurgaon",,Too Few Ratings,Indian,Indian
531498,YOUR 2ND WIFE,India,"Old Gurgaon (Zone 6),Gurgaon",3.9,50+ ratings,"North Indian,Chinese","North Indian,Chinese"
312911,McDonald's Gourmet Burger Collection,India,"Kammanahalli/Kalyan Nagar,Bangalore",4.0,50+ ratings,"Burgers,Beverages","Burgers,Beverages"
98017,I.K Caterer's Biryani,India,"Kharadi,Pune",,Too Few Ratings,"North Indian,Biryani","North Indian,Biryani"
572209,NAADBRAMHA IDLI,India,"PCMC,Pune",,Too Few Ratings,South Indian,South Indian
569344,Devyai Foods,India,"Nigdi,Pune",,Too Few Ratings,"North Indian,Thalis","North Indian,Thalis"
446467,Creamy Way,India,"KK Nagar,Chennai",,Too Few Ratings,Ice Cream,Ice Cream
177367,Velmurugan Restaurant,India,Krishnagiri,3.8,100+ ratings,"South Indian,North Indian","South Indian,North Indian"
531785,Banarasi kitchen,India,"Gomti Nagar,Lucknow",,Too Few Ratings,"North Indian,Indian","North Indian,Indian"
251841,Teekha Fast food And Family Restaurant,India,Varanasi,,Too Few Ratings,North Indian,North Indian
434948,Pizza Heart,India,Kotdwar,,Too Few Ratings,"Pizzas,Snacks","Pizzas,Snacks"
341667,CRISPY PARANTHAS,India,Noida-1,,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
501125,Paris Waffle Co.,India,"Powai,Mumbai",4.4,20+ ratings,"Bakery,Desserts","Bakery,Desserts"
411975,Fun Bytes - Rehari Colony,India,Jammu,3.5,20+ ratings,Continental,Continental
425871,Kokan vaibhav,India,"Hinjewadi,Pune",,Too Few Ratings,Konkan,Konkan
309687,Rich Table,India,Hisar,4.0,20+ ratings,"Pizzas,Italian-American","Pizzas,Italian-American"
569097,The White,India,Bhopal,,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
573579,Dadi Maa Ke Laddu,India,"Indira Nagar,Lucknow",,Too Few Ratings,Sweets,Sweets
570008,Grilley's Burger,India,"Arekere,Bangalore",,Too Few Ratings,"Burgers,Snacks","Burgers,Snacks"
492742,cafe aroma beans,India,Bikaner,,Too Few Ratings,"Beverages,Italian","Beverages,Italian"
31567,JR Jana Veg Restaurant,India,"Tambaram,Chennai",4.1,1K+ ratings,"Chinese,Indian","Chinese,Indian"
577911,INDIAN MASALA,India,"Madhapur,Hyderabad",,Too Few Ratings,"Chinese,Pizzas","Chinese,Pizzas"
17097,KFC,India,"Kukatpally,Hyderabad",3.6,1K+ ratings,"American,Snacks","American,Snacks"
277498,Boodsmarks,India,Kanpur,,Too Few Ratings,"Pizzas,Chinese","Pizzas,Chinese"
561734,Cake Creations,India,Bikaner,,Too Few Ratings,Bakery,Bakery
456222,SPICY FOOD CORNER,India,Sikar,,Too Few Ratings,"Chinese,Pizzas","Chinese,Pizzas"
379796,Five Star And Koli Hut,India,"Kothapet & Dilsukhnagar,Hyderabad",,Too Few Ratings,Indian,Indian
164446,Tandoor Box,India,"Dumdum,Kolkata",4.3,500+ ratings,"Tandoor,Kebabs","Tandoor,Kebabs"
229732,Hocco Eatery,India,"Navrangpura,Ahmedabad",4.2,50+ ratings,"North Indian,Pizzas","North Indian,Pizzas"
516880,Chaat wala,India,Bhilai,,Too Few Ratings,"Chaat,Snacks","Chaat,Snacks"
184389,New India Dhaba (jubbi) Restaurant,India,Waidhan,,Too Few Ratings,"Mughlai,North Indian","Mughlai,North Indian"
561769,Slurpy Shakes,India,"Panchkula,Chandigarh",,Too Few Ratings,"Beverages,Ice Cream","Beverages,Ice Cream"
447394,MISTY FAST FOOD & BIRYANI,India,Katihar,,Too Few Ratings,"Chinese,Biryani","Chinese,Biryani"
531690,DELIGHT  CORNER,India,Ahmednagar,,Too Few Ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
459633,A1 Darbar Restaurant,India,"Kondhwa,Pune",,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
117693,Vinay Kumar Panipuri Center,India,Anantapur,,Too Few Ratings,Chaat,Chaat
569137,Takeout Cafe,India,"Greenfields_FBD,Gurgaon",,Too Few Ratings,"Cafe,American","Cafe,American"
54980,Kumar Pav Bhaji Corner,India,"Dilshad Gardens,Delhi",4.2,100+ ratings,"Snacks,Fast Food","Snacks,Fast Food"
52247,ALAM Grilled Wraps,India,"Coi_Ganapathy,Coimbatore",3.7,100+ ratings,"Snacks,Tandoor","Snacks,Tandoor"
122972,Sagar Sweet Centre,India,"Shivaji Nagar,Pune",,Too Few Ratings,Desserts,Desserts
210076,Jalaram Fastfood and Maxican,India,Bardoli,,Too Few Ratings,"Mexican,Snacks","Mexican,Snacks"
427029,Bhavani Paubhaji,India,Veraval,,Too Few Ratings,"Snacks,Indian","Snacks,Indian"
68025,Jumboking's Burgers & More,India,"Mulund,Mumbai",4.0,50+ ratings,"American,Mexican","American,Mexican"
408222,Onn Kitchen,India,Karimnagar,3.4,20+ ratings,"Chinese,Continental","Chinese,Continental"
569839,For God's Cake,India,"Mayur Vihar,Delhi",,Too Few Ratings,"Bakery,Desserts","Bakery,Desserts"
22630,Cafe Markiv's,India,"Fort Colaba,Mumbai",3.0,20+ ratings,Bakery,Bakery
431114,Golgappa King,India,"Uttam Nagar,Delhi",3.8,20+ ratings,"Chaat,Pizzas","Chaat,Pizzas"
548355,Foodies,India,"Magarpatta,Pune",,Too Few Ratings,Fast Food,Fast Food
111881,Bikaner Sweets,India,"Old Gurgaon (Zone 6),Gurgaon",3.2,100+ ratings,"North Indian,Desserts","North Indian,Desserts"
469651,Handi Biryani Co.,India,"Jasola,Delhi",,Too Few Ratings,"Biryani,North Indian","Biryani,North Indian"
389613,I Love Biryani,India,Darbhanga,,Too Few Ratings,"Biryani,Indian","Biryani,Indian"
571842,Mausi Handisala,India,Bhubaneswar,,Too Few Ratings,"Snacks,Indian","Snacks,Indian"
179230,New Abasar Restaurant,India,Habra,4.2,100+ ratings,"Indian,Chinese","Indian,Chinese"
469654,Momos Babe,India,"Jasola,Delhi",,Too Few Ratings,Chinese,Chinese
218587,Faasos - Wraps & Rolls,India,Vellore,4.0,100+ ratings,"Fast Food,Snacks","Fast Food,Snacks"
419768,BIRIYANI BUDDIES,India,"OMR Navalur,Chennai",,Too Few Ratings,"Chinese,Biryani","Chinese,Biryani"
416793,Yoga Bowl,India,"South Kolkata,Kolkata",4.1,500+ ratings,"Continental,Mexican","Continental,Mexican"
98139,Rolls Rice Cafe,India,Kolhapur,4.4,20+ ratings,Biryani,Biryani
309286,The hungry Lions,India,"Jadavpur,Kolkata",,Too Few Ratings,Chinese,Chinese
490732,Biryani In The Kilo,India,"sohna road,Gurgaon",1.4,20+ ratings,Biryani,Biryani
389453,BIRYANI 99,India,"Vasai,Mumbai",,Too Few Ratings,Biryani,Biryani
169768,Shibbu Snacks Corner,India,"Mayur Vihar,Delhi",,Too Few Ratings,Indian,Indian
296056,Big Bowl Company,India,"Mahalaxmi Malabar Hill,Mumbai",3.9,100+ ratings,"North Indian,Chinese","North Indian,Chinese"
413028,etawah junction  cafe,India,Etawah,,Too Few Ratings,"Chinese,Beverages","Chinese,Beverages"
298965,Kalpataru Hotel & Restaurant,India,"Bally,Kolkata",3.6,50+ ratings,Indian,Indian
446145,O CHEF Cafe,India,Chiplun,4.1,20+ ratings,Continental,Continental
390164,NH1 Bowls - Highway To North,India,"Kukatpally,Hyderabad",3.6,20+ ratings,"North Indian,Punjabi","North Indian,Punjabi"
514999,Chinese House,India,"Bandra West,Mumbai",4.2,20+ ratings,"Chinese,Asian","Chinese,Asian"
557953,PIZZA ADDA,India,Varanasi,,Too Few Ratings,"Pizzas,American","Pizzas,American"
481676,Saheb Foods,India,"Kirti Nagar,Delhi",,Too Few Ratings,Fast Food,Fast Food
510241,Martino'z Pizza,India,Gondal,,Too Few Ratings,"Pizzas,Italian","Pizzas,Italian"
407109,TEA TIME,India,"Avadi,Chennai",4.0,50+ ratings,Beverages,Beverages
129679,Ponram Multi Cuisine Restaurant,India,Dindigul,4.3,50+ ratings,"North Indian,South Indian","North Indian,South Indian"
316715,CHAMPARAN MEAT,India,"Rajarhat,Kolkata",4.0,20+ ratings,Indian,Indian
486621,JLWA Restaurant & Bar,India,Kanpur,,Too Few Ratings,"Chinese,Indian","Chinese,Indian"
493170,NIC Natural Ice Creams,India,Aurangabad,4.4,100+ ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
450799,Paratha Box by EatFit,India,"Adyar,Chennai",4.2,50+ ratings,"North Indian,Punjabi","North Indian,Punjabi"
580557,Doner & Gyros,India,"Greater Kailash 2,Delhi",,Too Few Ratings,"Lebanese,Middle Eastern","Lebanese,Middle Eastern"
419737,Raj Fast Food And Cafe,India,Barmer,,Too Few Ratings,"Continental,Italian","Continental,Italian"
305790,Barbeque Nation,India,Central-goa,3.7,100+ ratings,"North Indian,Barbecue","North Indian,Barbecue"
143740,Jhulelal Pani-Puri (Original),India,"Mulund,Mumbai",4.5,100+ ratings,Chaat,Chaat
416824,Swiss Castle,India,"Tarnaka, Nacharam & Malkajigiri,Hyderabad",4.5,100+ ratings,"Bakery,Sweets","Bakery,Sweets"
571280,THE CAKE BASKET AND CAFE,India,Kolhapur,,Too Few Ratings,Bakery,Bakery
553738,Shree Parcel Point,India,Porbandar,4.2,20+ ratings,"Chinese,Indian","Chinese,Indian"
576131,VELLA FOOD COURT,India,Patna,,Too Few Ratings,"Chinese,Snacks","Chinese,Snacks"
408976,Bombay Kulfi,India,"Kammanahalli/Kalyan Nagar,Bangalore",4.3,100+ ratings,"Desserts,Ice Cream","Desserts,Ice Cream"
565336,Kusum Foods,India,Noida-1,,Too Few Ratings,"Indian,North Indian","Indian,North Indian"
541348,Woo Hoo China,India,"Powai,Mumbai",,Too Few Ratings,"Chinese,Snacks","Chinese,Snacks"
503469,La Pino'z Pizza,India,"Alipore,Kolkata",3.7,500+ ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
556815,Vada pav no 1,India,Agra,,Too Few Ratings,"Street Food,Fast Food","Street Food,Fast Food"
523748,Love birds cafe and fast food,India,"Manasarovar,Jaipur",5.0,20+ ratings,"Beverages,Fast Food","Beverages,Fast Food"
94987,Mohabbath Restaurant,India,"Saravanampatti,Coimbatore",3.8,100+ ratings,"Kerala,South Indian","Kerala,South Indian"
81662,"Bird valley, Thermax chowk",India,"Nigdi,Pune",4.3,50+ ratings,"Chinese,North Indian","Chinese,North Indian"
496355,Rohit Cafe,India,"Aliganj,Lucknow",,Too Few Ratings,"Indian,South Indian","Indian,South Indian"
406891,cake box,India,Bikaner,4.3,100+ ratings,"Bakery,Desserts","Bakery,Desserts"
63998,WaffleBae,India,"Panampilly Nagar,Kochi",4.3,100+ ratings,"Desserts,Beverages","Desserts,Beverages"
444409,Sai Rajpoot,India,Bhadohi,3.6,50+ ratings,"South Indian,Bakery","South Indian,Bakery"
405086,UPVAS SPECIAL,India,"Bhosari,Pune",,Too Few Ratings,Indian,Indian
49630,Hangry Panda,India,"Viman Nagar,Pune",,Too Few Ratings,North Indian,North Indian
527718,Mama's Kitchen,India,"Dumdum,Kolkata",,Too Few Ratings,Chinese,Chinese
519610,Bun & Mayo,India,Ranchi,,Too Few Ratings,"American,Fast Food","American,Fast Food"
394548,Bhagat Veg Restaurant,India,"Powai,Mumbai",,Too Few Ratings,"Indian,North Indian","Indian,North Indian"
404530,KAGJ- Khana Aisa Ghar Jaisa,India,"Chattarpur,Delhi",,Too Few Ratings,Indian,Indian
197165,Blue Moon Family Restaurant,India,Srikakulam,3.4,50+ ratings,Biryani,Biryani
247721,AMERICAN EXPRESS KITCHEN,India,Habra,,Too Few Ratings,"Chinese,Italian","Chinese,Italian"
152743,Nilavara Restaurant,India,"Kadubeesanahalli,Bangalore",4.0,500+ ratings,"Kerala,Biryani","Kerala,Biryani"
335221,Biryani Mount,India,"Kammanahalli/Kalyan Nagar,Bangalore",3.9,50+ ratings,"Biryani,Indian","Biryani,Indian"
545949,Om Sai Punjabi Dhaba Pure Veg family Restaurant,India,North-goa,,Too Few Ratings,"North Indian,South Indian","North Indian,South Indian"
547762,The Fast Monk,India,"Sector-14,Gurgaon",,Too Few Ratings,"Chinese,Snacks","Chinese,Snacks"
325628,The Soul Food,India,"Salt Lake,Kolkata",,Too Few Ratings,North Indian,North Indian
555857,THE DOWN TOWN CAFE AND RESTRO,India,"Sitabuldi,Nagpur",,Too Few Ratings,"Fast Food,Burgers","Fast Food,Burgers"
379931,Moon light Uyyala jampala,India,Nellore,2.2,50+ ratings,"Biryani,Chinese","Biryani,Chinese"
569262,WOW BENGALI RANNAGHAR (2),India,"Garia,Kolkata",,Too Few Ratings,"Indian,Thalis","Indian,Thalis"
564128,Big Brother Cafe,India,"Rajarajeshwari Nagar,Bangalore",,Too Few Ratings,Beverages,Beverages
525151,La Pino'z Pizza,India,Jamshedpur,3.9,500+ ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
305528,Maalgaadi by Dhaba Estd 1986 Delhi,India,"Vasant Kunj,Delhi",3.9,100+ ratings,"North Indian,Indian","North Indian,Indian"
452498,Carkhana Family Restraunt,India,Gwalior,2.3,20+ ratings,"Indian,Chinese","Indian,Chinese"
525153,Ministry Of Soups,India,"Vashi,Mumbai",,Too Few Ratings,Chinese,Chinese
509648,Delhi Grill,India,"Dharampeth,Nagpur",,Too Few Ratings,"North Indian,Kebabs","North Indian,Kebabs"
447546,TEABON FOODS,India,"Guindy,Chennai",4.1,50+ ratings,"Beverages,Chinese","Beverages,Chinese"
325784,ZAIKA RESTAURANT,India,"Panchkula,Chandigarh",,Too Few Ratings,Indian,Indian
484187,FOOD CARNIVAL,India,"MVP Colony,Vizag",,Too Few Ratings,Snacks,Snacks
42219,Salt 'n' Pepper,India,"West Chd,Chandigarh",,Too Few Ratings,North Indian,North Indian
63267,Shreenath Food Joint,India,"Dharampeth,Nagpur",3.7,500+ ratings,"Chaat,Chinese","Chaat,Chinese"
410900,WOK JOY,India,"Alipore,Kolkata",,Too Few Ratings,"Chinese,Oriental","Chinese,Oriental"
9601,Momos Madness,India,"Manikonda,Hyderabad",,Too Few Ratings,"Fast Food,Chinese","Fast Food,Chinese"
344028,Taj Kabeb Family Restaurant,India,Madanapalle,3.4,50+ ratings,"Biryani,Kebabs","Biryani,Kebabs"
482992,Danny'S Coffee Bar,India,"Chandkheda,Ahmedabad",,Too Few Ratings,"Fast Food,Pizzas","Fast Food,Pizzas"
397806,The Kitchen Restaurant,India,Puri,3.8,20+ ratings,"Indian,Chinese","Indian,Chinese"
535252,The Foodie Stop,India,"Chinar Park,Kolkata",,Too Few Ratings,"Fast Food,Italian","Fast Food,Italian"
576475,COMMANDO FOOD CAPITAL,India,"South Chd,Chandigarh",,Too Few Ratings,Bakery,Bakery
438056,A1 Restaurant,India,Tiruvannamalai,3.6,50+ ratings,"Italian,Chinese","Italian,Chinese"
181010,Thulasi Mess,India,"Arumbakkam,Chennai",4.1,20+ ratings,"South Indian,North Indian","South Indian,North Indian"
413629,CakeZone,India,"Attapur,Hyderabad",4.0,100+ ratings,"Desserts,Bakery","Desserts,Bakery"
133172,Appana restaurant,India,"BTM,Bangalore",,Too Few Ratings,North Indian,North Indian
442765,SHAWARMA TREASURY,India,"Viman Nagar,Pune",,Too Few Ratings,Arabian,Arabian
142374,Arabian Restaurant,India,Thoothukudi,4.0,20+ ratings,"Chinese,South Indian","Chinese,South Indian"
451803,COOL DECK COFFEE,India,Bikaner,,Too Few Ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
547728,One Bite,India,Durgapur,,Too Few Ratings,"Beverages,Italian","Beverages,Italian"
530670,Momo @ Ch 63,India,"Tambaram,Chennai",,Too Few Ratings,Chinese,Chinese
562433,Mitho Wok Street,India,Bhopal,4.2,20+ ratings,"Asian,Chinese","Asian,Chinese"
557433,Biriyani Adda,India,"Annanagar,Chennai",4.0,50+ ratings,Biryani,Biryani
32723,McDonald's,India,"Vadapalani,Chennai",4.3,1K+ ratings,"Burgers,Beverages","Burgers,Beverages"
340902,Kung Fu Kitchen,India,"Baner,Pune",,Too Few Ratings,Chinese,Chinese
303852,Bar Bytes and Beyond,India,"Koramangala,Bangalore",,Too Few Ratings,Salads,Salads
526438,BUNNY CAKE,India,"Zirakpur,Chandigarh",,Too Few Ratings,Bakery,Bakery
432117,The Sugar Free Keto Kafe - By Artinci,India,"Vashi,Mumbai",4.2,20+ ratings,"Healthy Food,Keto","Healthy Food,Keto"
366261,Dumont Creamery,India,"Nanakramguda,Hyderabad",4.5,20+ ratings,"Beverages,Ice Cream","Beverages,Ice Cream"
492131,Domink Pizza,India,Gorakhpur,,Too Few Ratings,"Pizzas,Snacks","Pizzas,Snacks"
514337,Chatkara,India,"Wardha Road,Nagpur",,Too Few Ratings,Chaat,Chaat
569467,PUJARIS VEGG TREAT,India,"Nigdi,Pune",,Too Few Ratings,"South Indian,Snacks","South Indian,Snacks"
471489,Amazing Cake And Pestris,India,"Sadar,Nagpur",,Too Few Ratings,Bakery,Bakery
479861,Mumbai kulfi Ashok Nagar,India,"Vadapalani,Chennai",,Too Few Ratings,"Ice Cream,Beverages","Ice Cream,Beverages"
262564,Faasos - Wraps & Rolls,India,"Vanasthalipuram,Hyderabad",4.0,100+ ratings,"Fast Food,Snacks","Fast Food,Snacks"
73285,Curry Leaf,India,"Hazratganj,Lucknow",4.3,500+ ratings,South Indian,South Indian
240796,Pizza Hut,India,"Gandhinagar,Ahmedabad",3.4,100+ ratings,Pizzas,Pizzas
200348,Super YADGAR Biryani - Original,India,Jalgaon,,Too Few Ratings,Biryani,Biryani
580953,Chands butter chicken,India,"Wakad,Pune",,Too Few Ratings,"North Indian,Indian","North Indian,Indian"
304464,Phuket Street,India,"Annanagar,Chennai",4.2,100+ ratings,Thai,Thai
431505,Yummy Cafeteria,India,Alipurduar,,Too Few Ratings,Ice Cream,Ice Cream
436547,Acchan Shri Foods,India,"New Palasia,Indore",,Too Few Ratings,South Indian,South Indian
451022,Beyond Veg,India,"Raj Nagar,Noida",,Too Few Ratings,"North Indian,Tandoor","North Indian,Tandoor"
392098,Bakery King,India,Gorakhpur,,Too Few Ratings,North Indian,North Indian
358852,Chufang,India,"Gomti Nagar,Lucknow",,Too Few Ratings,"Chinese,Fast Food","Chinese,Fast Food"
282724,Hungry Junction,India,Jorhat,3.9,20+ ratings,"Fast Food,Chinese","Fast Food,Chinese"
184235,Mahamaya Sweets & Snacks,India,Kishanganj,4.1,50+ ratings,"Desserts,Chinese","Desserts,Chinese"
350123,SIMLA DHABA,India,"Vasai,Mumbai",3.7,20+ ratings,"Chinese,Indian","Chinese,Indian"
97167,Gokul Restaurant,India,Hubli,4.1,100+ ratings,"South Indian,North Indian","South Indian,North Indian"
55161,SL Family Restaurant,India,"Whitefield,Bangalore",,Too Few Ratings,North Indian,North Indian
578002,The Pizza House,India,Amritsar,,Too Few Ratings,"Pizzas,Italian-American","Pizzas,Italian-American"
532425,Shiva Tiffin Center,India,"Nanakramguda,Hyderabad",,Too Few Ratings,"South Indian,Snacks","South Indian,Snacks"
453850,D-Zaprino,India,Patna,3.7,100+ ratings,"Continental,Desserts","Continental,Desserts"
534276,NAALNAAD MANE,India,"Arekere,Bangalore",4.8,100+ ratings,"Indian,South Indian","Indian,South Indian"
491770,Sewali Akhol,India,Dibrugarh,3.0,20+ ratings,Indian,Indian
138308,Food Boy Cafe,India,Jalgaon,,Too Few Ratings,"Pizzas,Snacks","Pizzas,Snacks"
332650,Star Kitchen,India,Bhubaneswar,,Too Few Ratings,"Indian,Chinese","Indian,Chinese"
18493,"Apni Rasoi (Sector 9 DC Chowk, Rohini)",India,"Rohini,Delhi",3.8,500+ ratings,North Indian,North Indian
105122,Parth Juice Cafe Centre,India,Gwalior,3.4,50+ ratings,"Beverages,Fast Food","Beverages,Fast Food"
307494,Shawarma And Burger Spot,India,"Urapakkam,Chennai",4.0,20+ ratings,Continental,Continental
487336,Chinese Monk (NO MSG),India,"Marathahalli,Bangalore",3.9,20+ ratings,"Chinese,Asian","Chinese,Asian"
567540,Adarsh Bhavan (A Unit Of Everest Kitchen),India,"Madhapur,Hyderabad",,Too Few Ratings,"Chinese,Biryani","Chinese,Biryani"
474370,Shakezone,India,"Sangvi,Pune",,Too Few Ratings,Beverages,Beverages
101115,Juice Romantic,India,Mangaluru,4.1,100+ ratings,"Chinese,South Indian","Chinese,South Indian"
65902,Tacos And Tahini,India,"Adajan,Surat",,Too Few Ratings,"Mexican,Italian","Mexican,Italian"
529533,Magic Pancakes,India,"Bopal,Ahmedabad",,Too Few Ratings,"Waffle,Desserts","Waffle,Desserts"
511904,Masala Meals,India,"Magarpatta,Pune",,Too Few Ratings,Indian,Indian
390040,NH1 Bowls - Highway To North,India,"Arekere,Bangalore",4.2,20+ ratings,"North Indian,Punjabi","North Indian,Punjabi"
408738,KADAI,India,"Tambaram,Chennai",,Too Few Ratings,Beverages,Beverages
52884,Gillys Redefined,India,"Koramangala,Bangalore",,Too Few Ratings,"American,Andhra","American,Andhra"
479973,Dhaba 56,India,"Rohini,Delhi",,Too Few Ratings,"Indian,Snacks","Indian,Snacks"
568906,GHAZIABAD CHAAP JUNCTION,India,"Raj Nagar,Noida",,Too Few Ratings,"North Indian,Tandoor","North Indian,Tandoor"
208487,The Old Kalika Hotel [Since 1964],India,Azamgarh,2.8,100+ ratings,"North Indian,Chinese","North Indian,Chinese"
521753,Mohammad Desi Ghee Mutton,India,"Dilshad Gardens,Delhi",,Too Few Ratings,"North Indian,Pizzas","North Indian,Pizzas"
182112,Gujju Hotel,India,Bharabanki,3.7,20+ ratings,"North Indian,Ice Cream","North Indian,Ice Cream"
252449,Masala Pantry,India,"BTM,Bangalore",4.2,100+ ratings,"North Indian,Biryani","North Indian,Biryani"
395284,McDonald's Gourmet Burger Collection,India,"Bhayandar,Mumbai",,Too Few Ratings,"Burgers,Beverages","Burgers,Beverages"
508452,HOT N KOOL,India,Bhopal,,Too Few Ratings,"Bakery,Juices","Bakery,Juices"
165381,Bengal Diet Snacks,India,"Howrah,Kolkata",,Too Few Ratings,"Continental,Snacks","Continental,Snacks"
364239,Amritsari Dhaba ( Pure Veg ),India,Sangli,,Too Few Ratings,"North Indian,Punjabi","North Indian,Punjabi"
219321,Balaji Mithai Wala & Chat,India,"Santoshnagar & Saidabad,Hyderabad",3.8,100+ ratings,Sweets,Sweets
444906,Nagpal Chole Bhature,India,"Dwarka,Delhi",4.0,100+ ratings,"Indian,Beverages","Indian,Beverages"
482353,Sorbetto,India,"Koramangala,Bangalore",4.0,100+ ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
559521,Biggies Burger,India,"Whitefield,Bangalore",,Too Few Ratings,"American,Fast Food","American,Fast Food"
113678,Tea Villa Cafe,India,"Shivaji Nagar,Pune",,Too Few Ratings,"Continental,Desserts","Continental,Desserts"
65574,Haq Foods,India,"Aminabad,Lucknow",3.3,100+ ratings,Mughlai,Mughlai
16436,Walk in the Woods,India,Noida-1,,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
542565,Maa Tara Sweets,India,"Dumdum,Kolkata",,Too Few Ratings,Sweets,Sweets
451486,Wack Waffles & Brownies,India,"Vashi,Mumbai",3.9,50+ ratings,"Waffle,Desserts","Waffle,Desserts"
545866,Sri Kumaran Sweets and Bakery,India,"Karappakam,Chennai",,Too Few Ratings,"Bakery,Snacks","Bakery,Snacks"
517727,Ramesh Burger Shop,India,Tohana,,Too Few Ratings,"American,Chaat","American,Chaat"
399216,Boom Bakery,India,Bagdogra,,Too Few Ratings,"Bakery,Chinese","Bakery,Chinese"
419788,Have A Bite,India,"Rohini,Delhi",,Too Few Ratings,Chinese,Chinese
247113,RK CHINESE HUT,India,"BTM,Bangalore",,Too Few Ratings,"Chinese,Fast Food","Chinese,Fast Food"
353265,NIGHT EAT,India,"Guindy,Chennai",3.9,100+ ratings,"Chinese,Fast Food","Chinese,Fast Food"
379520,Hunger Choice,India,"Ruby Area,Kolkata",,Too Few Ratings,Snacks,Snacks
425052,Mahi Chanese Center,India,"Nandanvan,Nagpur",,Too Few Ratings,Chinese,Chinese
394783,THE BURGER BAR,India,Kolhapur,,Too Few Ratings,"Continental,Tandoor","Continental,Tandoor"
487983,Cake Event,India,"Kirti Nagar,Delhi",,Too Few Ratings,"Bakery,Pizzas","Bakery,Pizzas"
470060,Parag Milk Bar And Cafeteria,India,Faizabad,3.7,20+ ratings,"North Indian,Chinese","North Indian,Chinese"
419360,CHARSI CHAAP,India,"Dilshad Gardens,Delhi",,Too Few Ratings,"North Indian,Tandoor","North Indian,Tandoor"
385168,SUNRISE MOTEL,India,Bahadurgarh,,Too Few Ratings,North Indian,North Indian
371557,Motu Chicken,India,Ajmer,3.8,50+ ratings,"Indian,Chinese","Indian,Chinese"
410958,sandwich corner,India,"Mogappair,Chennai",,Too Few Ratings,Snacks,Snacks
446287,Bali meat point,India,"Laxmi Nagar,Delhi",,Too Few Ratings,"Indian,Thalis","Indian,Thalis"
318150,BURGER CHEF,India,"Hadapsar,Pune",3.4,20+ ratings,"Fast Food,Snacks","Fast Food,Snacks"
84274,Chennupati Tiffins,India,"Gajuwaka,Vizag",4.1,500+ ratings,South Indian,South Indian
313419,Askanytime Kitchen,India,"Vastrapur,Ahmedabad",,Too Few Ratings,"Indian,North Indian","Indian,North Indian"
393563,Banu Beef Paradise,India,Madurai,4.1,500+ ratings,"Biryani,Arabian","Biryani,Arabian"
266950,Oru Porotta Kada,India,Thiruvananthapuram,4.2,100+ ratings,Indian,Indian
222642,Domino's Pizza,India,"Rajouri Garden,Delhi",4.2,100+ ratings,Pizzas,Pizzas
93923,Treat Ice Cream Parlour,India,Kakinada,4.1,100+ ratings,Ice Cream,Ice Cream
310440,Makhni Brothers,India,"Piplod,Surat",4.0,100+ ratings,"North Indian,Kebabs","North Indian,Kebabs"
414193,Sri Kaveri Bhavan,India,"Mogappair,Chennai",,Too Few Ratings,"Biryani,South Indian","Biryani,South Indian"
200964,Sana Fast Food and Biryani Center,India,Bilaspur,3.5,20+ ratings,"Biryani,Chinese","Biryani,Chinese"
